Date,Open,High,Low,Close,Adj Close,Volume
2018-01-17,9.395319938659668,10.826299667358398,8.679829597473145,9.901229858398438,9.901229858398438,333680
2018-01-18,10.118000030517578,11.85260009765625,10.118000030517578,11.657400131225586,11.657400131225586,168663
2018-01-19,11.997099876403809,12.286199569702148,11.577899932861328,12.221099853515625,12.221099853515625,62949
2018-01-22,12.286199569702148,12.286199569702148,11.20930004119873,11.56350040435791,11.56350040435791,39698
2018-01-23,11.91759967803955,11.997099876403809,11.274399757385254,11.353899955749512,11.353899955749512,18178
2018-01-24,11.708000183105469,11.78030014038086,11.56350040435791,11.708000183105469,11.708000183105469,16566
2018-01-25,11.708000183105469,12.141599655151367,11.129799842834473,11.274399757385254,11.274399757385254,57977
2018-01-26,11.274399757385254,11.49120044708252,11.057600021362305,11.49120044708252,11.49120044708252,12252
2018-01-29,11.49120044708252,11.49120044708252,10.479399681091309,10.840800285339355,10.840800285339355,22289
2018-01-30,10.840800285339355,10.840800285339355,10.479399681091309,10.768500328063965,10.768500328063965,7592
2018-01-31,10.5516996383667,10.5516996383667,9.539870262145996,9.75667953491211,9.75667953491211,33415
2018-02-01,9.56155014038086,10.04580020904541,9.424229621887207,9.447360038757324,9.447360038757324,7323
2018-02-02,9.467599868774414,9.75667953491211,9.03396987915039,9.68297004699707,9.68297004699707,22545
2018-02-05,9.297030448913574,9.297030448913574,8.67261028289795,8.961689949035645,8.961689949035645,21794
2018-02-06,8.094429969787598,8.405200004577637,7.595759868621826,7.913750171661377,7.913750171661377,57520
2018-02-07,8.130570411682129,8.658149719238281,7.805349826812744,8.600339889526367,8.600339889526367,10882
2018-02-08,8.455789566040039,8.67261028289795,8.383520126342773,8.383520126342773,8.383520126342773,3726
2018-02-09,7.94989013671875,8.38206958770752,7.805349826812744,8.130570411682129,8.130570411682129,9486
2018-02-12,8.383520126342773,8.49193000793457,7.952779769897461,8.275110244750977,8.275110244750977,15827
2018-02-13,8.275110244750977,8.275110244750977,7.94989013671875,8.237529754638672,8.237529754638672,2270
2018-02-14,7.94989013671875,8.49193000793457,7.805349826812744,8.49193000793457,8.49193000793457,4762
2018-02-15,8.708740234375,8.708740234375,8.022159576416016,8.636469841003418,8.636469841003418,4781
2018-02-16,8.629240036010742,9.106240272521973,8.192720413208008,9.106240272521973,9.106240272521973,4247
2018-02-19,8.67261028289795,9.032520294189453,8.30836009979248,8.809920310974121,8.809920310974121,7410
2018-02-20,8.384960174560547,8.455789566040039,8.383520126342773,8.387860298156738,8.387860298156738,5935
2018-02-21,8.383520126342773,8.600339889526367,8.383520126342773,8.600339889526367,8.600339889526367,6952
2018-02-22,8.564200401306152,8.564200401306152,8.564200401306152,8.564200401306152,8.564200401306152,899
2018-02-23,8.455789566040039,8.513609886169434,7.58853006362915,8.513609886169434,8.513609886169434,17050
2018-02-26,7.769209861755371,8.455789566040039,7.769209861755371,8.123339653015137,8.123339653015137,25319
2018-02-27,7.8241400718688965,7.877620220184326,7.4078497886657715,7.877620220184326,7.877620220184326,31667
2018-02-28,7.877620220184326,7.877620220184326,7.422309875488281,7.805349826812744,7.805349826812744,2491
2018-03-01,7.798120021820068,8.275110244750977,7.443990230560303,7.731629848480225,7.731629848480225,4840
2018-03-02,7.452660083770752,7.733069896697998,7.451210021972656,7.58853006362915,7.58853006362915,4668
2018-03-05,7.4801201820373535,7.84004020690918,7.299439907073975,7.84004020690918,7.84004020690918,2973
2018-03-06,7.805349826812744,7.805349826812744,7.371719837188721,7.803899765014648,7.803899765014648,4899
2018-03-07,7.802450180053711,7.802450180053711,7.371719837188721,7.8010101318359375,7.8010101318359375,1235
2018-03-08,7.8010101318359375,7.8010101318359375,7.357260227203369,7.378940105438232,7.378940105438232,828
2018-03-09,7.378940105438232,7.660799980163574,6.938089847564697,7.516260147094727,7.516260147094727,6627
2018-03-12,7.552390098571777,7.581299781799316,6.940249919891357,7.581299781799316,7.581299781799316,14354
2018-03-13,7.2286200523376465,7.516260147094727,7.227169990539551,7.429530143737793,7.429530143737793,1591
2018-03-14,7.913750171661377,7.913750171661377,7.58853006362915,7.58853006362915,7.58853006362915,2897
2018-03-15,7.552390098571777,7.58853006362915,7.299439907073975,7.58853006362915,7.58853006362915,622
2018-03-16,7.2705302238464355,7.571189880371094,7.227169990539551,7.227169990539551,7.227169990539551,3223
2018-03-19,7.443990230560303,7.443990230560303,7.227169990539551,7.371719837188721,7.371719837188721,9049
2018-03-20,7.371719837188721,7.371719837188721,7.371719837188721,7.371719837188721,7.371719837188721,0
2018-03-21,7.371719837188721,7.371719837188721,6.873760223388672,7.283539772033691,7.283539772033691,635
2018-03-22,6.873760223388672,7.361599922180176,6.873760223388672,7.361599922180176,7.361599922180176,1106
2018-03-23,6.794260025024414,7.357260227203369,6.7140398025512695,7.219940185546875,7.219940185546875,8206
2018-03-26,6.931580066680908,7.226449966430664,6.504459857940674,6.9438700675964355,6.9438700675964355,6630
2018-03-27,7.226449966430664,7.227169990539551,6.5051798820495605,7.227169990539551,7.227169990539551,4173
2018-03-28,7.082630157470703,7.226449966430664,7.082630157470703,7.226449966430664,7.226449966430664,553
2018-04-03,7.224999904632568,7.224999904632568,6.540589809417725,7.224999904632568,7.224999904632568,1426
2018-04-04,6.559380054473877,7.223559856414795,6.547820091247559,6.8650898933410645,6.8650898933410645,4870
2018-04-05,6.8650898933410645,6.865809917449951,6.8650898933410645,6.865809917449951,6.865809917449951,2144
2018-04-06,6.519629955291748,6.7212700843811035,6.5051798820495605,6.64900016784668,6.64900016784668,3842
2018-04-09,6.432909965515137,6.648270130157471,6.071549892425537,6.648270130157471,6.648270130157471,14138
2018-04-10,6.647550106048584,7.790890216827393,6.647550106048584,7.790890216827393,7.790890216827393,5674
2018-04-11,7.297999858856201,7.789450168609619,7.297999858856201,7.733069896697998,7.733069896697998,9467
2018-04-12,7.733069896697998,8.16670036315918,7.58853006362915,7.94989013671875,7.94989013671875,3308
2018-04-13,7.94989013671875,7.94989013671875,7.94989013671875,7.94989013671875,7.94989013671875,1245
2018-04-16,7.94989013671875,7.94989013671875,7.94989013671875,7.94989013671875,7.94989013671875,0
2018-04-17,7.299439907073975,7.733069896697998,7.154900074005127,7.733069896697998,7.733069896697998,736
2018-04-18,7.733069896697998,7.733069896697998,7.733069896697998,7.733069896697998,7.733069896697998,5447
2018-04-19,7.733069896697998,7.733069896697998,7.733069896697998,7.733069896697998,7.733069896697998,0
2018-04-20,7.054440021514893,7.7258501052856445,6.504459857940674,7.068170070648193,7.068170070648193,14410
2018-04-23,7.068170070648193,7.068170070648193,7.068170070648193,7.068170070648193,7.068170070648193,0
2018-04-24,6.5051798820495605,7.006740093231201,6.5051798820495605,7.006740093231201,7.006740093231201,5700
2018-04-25,6.994460105895996,7.371719837188721,6.692359924316406,7.371719837188721,7.371719837188721,5119
2018-04-26,6.605639934539795,7.039269924163818,6.504459857940674,7.024809837341309,7.024809837341309,8647
2018-04-30,6.577449798583984,6.995180130004883,6.577449798583984,6.991569995880127,6.991569995880127,2211
2018-05-01,6.991569995880127,6.991569995880127,6.991569995880127,6.991569995880127,6.991569995880127,0
2018-05-02,6.562990188598633,6.977829933166504,6.562990188598633,6.977829933166504,6.977829933166504,5609
2018-05-03,6.585400104522705,6.865809917449951,6.585400104522705,6.588290214538574,6.588290214538574,3269
2018-05-04,6.588290214538574,6.865809917449951,6.504459857940674,6.8549699783325195,6.8549699783325195,12729
2018-05-07,6.504459857940674,6.827509880065918,6.504459857940674,6.827509880065918,6.827509880065918,6478
2018-05-08,6.288360118865967,6.76246976852417,6.288360118865967,6.76246976852417,6.76246976852417,484
2018-05-09,5.781740188598633,6.7212700843811035,5.781740188598633,6.7212700843811035,6.7212700843811035,58944
2018-05-14,6.215370178222656,6.64900016784668,5.7824602127075195,6.468319892883301,6.468319892883301,7921
2018-05-15,6.027460098266602,6.467599868774414,6.027460098266602,6.445919990539551,6.445919990539551,8371
2018-05-16,6.345459938049316,6.432179927825928,5.839550018310547,6.143099784851074,6.143099784851074,13637
2018-05-17,5.863399982452393,6.432179927825928,5.847509860992432,6.3577399253845215,6.3577399253845215,10331
2018-05-18,5.85545015335083,6.331729888916016,5.85545015335083,6.331729888916016,6.331729888916016,1010
2018-05-22,5.927730083465576,6.276080131530762,5.927730083465576,6.264510154724121,6.264510154724121,1867
2018-05-23,6.179230213165283,6.214640140533447,6.179230213165283,6.193689823150635,6.193689823150635,5949
2018-05-24,5.9624199867248535,6.0672101974487305,5.550469875335693,6.0672101974487305,6.0672101974487305,20487
2018-05-25,5.637189865112305,5.781010150909424,5.420380115509033,5.767280101776123,5.767280101776123,18578
2018-05-28,5.317749977111816,5.317749977111816,5.317749977111816,5.317749977111816,5.317749977111816,1113
2018-05-29,5.349549770355225,5.695010185241699,5.095880031585693,5.661769866943359,5.661769866943359,6849
2018-05-30,5.62129020690918,5.62129020690918,5.62129020690918,5.62129020690918,5.62129020690918,769
2018-05-31,5.528059959411621,5.734039783477783,5.528059959411621,5.709469795227051,5.709469795227051,3403
2018-06-01,5.778850078582764,5.778850078582764,5.778850078582764,5.778850078582764,5.778850078582764,276
2018-06-04,5.637189865112305,5.778120040893555,5.564919948577881,5.778120040893555,5.778120040893555,13458
2018-06-06,5.846059799194336,5.846059799194336,5.420380115509033,5.774509906768799,5.774509906768799,1300
2018-06-07,5.4420599937438965,5.752110004425049,5.4420599937438965,5.752110004425049,5.752110004425049,5760
2018-06-08,5.702239990234375,5.781740188598633,5.319200038909912,5.781740188598633,5.781740188598633,8436
2018-06-11,5.564919948577881,5.74560022354126,5.564919948577881,5.74560022354126,5.74560022354126,1383
2018-06-12,5.405920028686523,5.738369941711426,5.391469955444336,5.73475980758667,5.73475980758667,5244
2018-06-13,5.311970233917236,5.73475980758667,5.311970233917236,5.73475980758667,5.73475980758667,249
2018-06-14,5.73475980758667,5.73475980758667,5.369790077209473,5.723919868469238,5.723919868469238,3268
2018-06-15,5.683450222015381,5.683450222015381,5.189109802246094,5.665380001068115,5.665380001068115,394
2018-06-18,5.6386399269104,5.6386399269104,5.6386399269104,5.6386399269104,5.6386399269104,285
2018-06-19,5.405920028686523,5.564199924468994,5.203559875488281,5.203559875488281,5.203559875488281,1386
2018-06-20,5.066249847412109,5.456510066986084,5.066249847412109,5.456510066986084,5.456510066986084,4783
2018-06-21,5.212240219116211,5.5071001052856445,5.210790157318115,5.5071001052856445,5.5071001052856445,1023
2018-06-22,5.275839805603027,5.534570217132568,5.275839805603027,5.534570217132568,5.534570217132568,413
2018-06-25,5.682000160217285,5.682000160217285,5.682000160217285,5.682000160217285,5.682000160217285,968
2018-06-26,5.680560111999512,6.4032697677612305,5.680560111999512,6.4032697677612305,6.4032697677612305,2249
2018-06-27,6.432179927825928,6.432179927825928,6.432179927825928,6.432179927825928,6.432179927825928,171
2018-06-28,6.432179927825928,6.432179927825928,6.428569793701172,6.428569793701172,6.428569793701172,3863
2018-06-29,6.428569793701172,6.428569793701172,6.428569793701172,6.428569793701172,6.428569793701172,0
2018-07-02,6.428569793701172,6.428569793701172,6.428569793701172,6.428569793701172,6.428569793701172,0
2018-07-03,6.359910011291504,6.359910011291504,6.359910011291504,6.359910011291504,6.359910011291504,5534
2018-07-04,6.359910011291504,6.359910011291504,6.323770046234131,6.359189987182617,6.359189987182617,2361
2018-07-05,6.359189987182617,6.359189987182617,6.359189987182617,6.359189987182617,6.359189987182617,0
2018-07-06,5.7824602127075195,5.7824602127075195,5.781740188598633,5.781740188598633,5.781740188598633,3722
2018-07-09,5.673329830169678,6.432179927825928,5.673329830169678,6.432179927825928,6.432179927825928,9363
