Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,64.69020080566406,68.61080169677734,64.69020080566406,65.97229766845703,65.97229766845703,22397
2000-01-04,62.72990036010742,64.69020080566406,62.72990036010742,64.10209655761719,64.10209655761719,3063
2000-01-05,66.65049743652344,66.65049743652344,64.69020080566406,64.69020080566406,64.69020080566406,2525
2000-01-06,67.43460083007812,68.61080169677734,64.69020080566406,68.61080169677734,68.61080169677734,1737
2000-01-07,70.57109832763672,78.41239929199219,70.57109832763672,76.45210266113281,76.45210266113281,10509
2000-01-10,80.3727035522461,82.33300018310547,74.4917984008789,78.14969635009766,78.14969635009766,9358
2000-01-11,105.7750015258789,105.7750015258789,105.7750015258789,105.7750015258789,105.7750015258789,0
2000-01-12,74.4917984008789,78.41239929199219,74.4917984008789,76.64810180664062,76.64810180664062,8325
2000-01-13,80.3727035522461,84.29329681396484,75.66799926757812,80.5687026977539,80.5687026977539,45166
2000-01-14,80.3727035522461,88.21389770507812,80.3727035522461,84.29329681396484,84.29329681396484,41784
2000-01-17,88.21389770507812,92.13459777832031,84.29329681396484,86.25360107421875,86.25360107421875,30360
2000-01-18,86.25360107421875,88.21389770507812,75.66799926757812,79.5886001586914,79.5886001586914,36515
2000-01-19,78.41239929199219,78.45159912109375,76.45210266113281,78.41239929199219,78.41239929199219,14722
2000-01-20,78.41239929199219,79.98059844970703,77.62830352783203,77.62830352783203,77.62830352783203,46130
2000-01-21,77.62830352783203,86.25360107421875,77.62830352783203,77.94190216064453,77.94190216064453,29123
2000-01-24,82.33300018310547,85.17549896240234,79.19650268554688,80.3727035522461,80.3727035522461,39073
2000-01-25,80.3727035522461,82.33300018310547,80.3727035522461,82.33300018310547,82.33300018310547,14630
2000-01-26,78.80439758300781,82.33300018310547,78.41239929199219,82.33300018310547,82.33300018310547,8927
2000-01-27,86.25360107421875,86.25360107421875,79.19650268554688,79.19650268554688,79.19650268554688,6134
2000-01-28,80.3727035522461,82.33300018310547,80.3727035522461,80.76470184326172,80.76470184326172,9116
2000-01-31,81.54889678955078,82.33300018310547,79.19650268554688,82.33300018310547,82.33300018310547,2066
2000-02-01,82.33300018310547,84.6854019165039,80.3727035522461,84.6854019165039,84.6854019165039,97301
2000-02-02,82.33300018310547,84.29329681396484,81.95659637451172,82.33300018310547,82.33300018310547,5183
2000-02-03,82.33300018310547,82.33300018310547,80.3727035522461,82.33300018310547,82.33300018310547,2000
2000-02-04,80.5687026977539,84.6854019165039,80.5687026977539,82.33300018310547,82.33300018310547,10297
2000-02-07,81.94090270996094,84.6854019165039,81.15679931640625,81.15679931640625,81.15679931640625,6716
2000-02-08,82.33300018310547,88.21389770507812,82.33300018310547,85.90859985351562,85.90859985351562,33344
2000-02-09,90.17420196533203,96.0551986694336,89.39009857177734,90.9583969116211,90.9583969116211,12123
2000-02-10,90.9583969116211,90.9583969116211,85.46949768066406,85.46949768066406,85.46949768066406,2994
2000-02-11,86.25360107421875,90.17420196533203,86.25360107421875,88.21389770507812,88.21389770507812,9993
2000-02-14,88.21389770507812,92.13459777832031,86.25360107421875,86.25360107421875,86.25360107421875,10241
2000-02-15,98.0155029296875,101.93599700927734,94.09490203857422,97.23139953613281,97.23139953613281,18107
2000-02-16,97.72139739990234,98.0155029296875,92.13459777832031,94.09490203857422,94.09490203857422,31997
2000-02-17,94.09490203857422,96.0551986694336,90.17420196533203,92.36190032958984,92.36190032958984,28195
2000-02-18,88.21389770507812,101.93599700927734,88.21389770507812,101.93599700927734,101.93599700927734,257885
2000-02-21,103.89600372314453,103.89600372314453,98.0155029296875,101.93599700927734,101.93599700927734,18982
2000-02-22,98.0155029296875,103.89600372314453,98.0155029296875,99.97579956054688,99.97579956054688,29807
2000-02-23,99.97579956054688,103.89600372314453,98.0155029296875,98.0155029296875,98.0155029296875,6037
2000-02-24,98.0155029296875,101.93599700927734,96.0551986694336,96.0551986694336,96.0551986694336,14699
2000-02-25,92.13459777832031,98.0155029296875,92.13459777832031,94.75740051269531,94.75740051269531,4601
2000-02-28,98.0155029296875,98.0155029296875,90.17420196533203,90.17420196533203,90.17420196533203,14857
2000-02-29,94.09490203857422,94.09490203857422,90.17420196533203,90.17420196533203,90.17420196533203,928
2000-03-01,92.13459777832031,94.09490203857422,92.13459777832031,94.09490203857422,94.09490203857422,2288
2000-03-02,90.17420196533203,94.09490203857422,90.17420196533203,92.918701171875,92.918701171875,2556
2000-03-03,88.21389770507812,94.09490203857422,88.21389770507812,94.09490203857422,94.09490203857422,6239
2000-03-06,94.09490203857422,98.79959869384766,94.09490203857422,96.0551986694336,96.0551986694336,13317
2000-03-07,98.79959869384766,98.79959869384766,92.13459777832031,95.54550170898438,95.54550170898438,7953
2000-03-08,96.0551986694336,96.0551986694336,90.17420196533203,90.17420196533203,90.17420196533203,1951
2000-03-09,94.09490203857422,103.89600372314453,92.13459777832031,101.93599700927734,101.93599700927734,27911
2000-03-10,107.81700134277344,109.7770004272461,98.0155029296875,103.89600372314453,103.89600372314453,31199
2000-03-13,140.6219940185547,140.6219940185547,140.6219940185547,140.6219940185547,140.6219940185547,0
2000-03-14,103.89600372314453,109.7770004272461,101.93599700927734,103.89600372314453,103.89600372314453,61429
2000-03-15,117.61900329589844,121.53900146484375,109.7770004272461,119.5790023803711,119.5790023803711,158990
2000-03-16,119.5790023803711,119.5790023803711,105.85700225830078,108.20899963378906,108.20899963378906,20173
2000-03-17,117.61900329589844,119.5790023803711,107.81700134277344,115.65799713134766,115.65799713134766,21690
2000-03-20,109.7770004272461,113.697998046875,108.20899963378906,111.73799896240234,111.73799896240234,29485
2000-03-21,107.81700134277344,113.697998046875,107.81700134277344,107.81700134277344,107.81700134277344,9907
2000-03-22,113.697998046875,113.697998046875,104.28800201416016,107.40499877929688,107.40499877929688,10294
2000-03-23,105.85700225830078,109.7770004272461,103.50399780273438,108.72699737548828,108.72699737548828,9116
2000-03-24,105.85700225830078,105.85700225830078,103.50399780273438,105.85700225830078,105.85700225830078,17877
2000-03-27,105.85700225830078,109.7770004272461,105.85700225830078,107.81700134277344,107.81700134277344,12896
2000-03-28,105.85700225830078,107.03299713134766,104.28800201416016,107.03299713134766,107.03299713134766,9310
2000-03-29,105.85700225830078,107.81700134277344,103.89600372314453,105.85700225830078,105.85700225830078,9180
2000-03-30,105.85700225830078,105.85700225830078,103.89600372314453,103.89600372314453,103.89600372314453,3209
2000-03-31,99.97579956054688,107.03299713134766,99.97579956054688,100.36799621582031,100.36799621582031,9991
2000-04-03,98.40750122070312,105.46499633789062,97.91349792480469,101.93599700927734,101.93599700927734,1768
2000-04-04,101.93599700927734,101.93599700927734,99.97579956054688,99.97579956054688,99.97579956054688,17479
2000-04-05,98.0155029296875,101.93599700927734,92.13459777832031,98.0155029296875,98.0155029296875,9243
2000-04-06,92.918701171875,98.0155029296875,92.918701171875,96.0551986694336,96.0551986694336,27462
2000-04-07,99.97579956054688,101.93599700927734,94.87899780273438,98.0155029296875,98.0155029296875,69489
2000-04-10,98.0155029296875,98.0155029296875,96.0551986694336,97.81950378417969,97.81950378417969,4188
2000-04-11,98.0155029296875,98.0155029296875,96.0551986694336,97.62339782714844,97.62339782714844,1571
2000-04-12,96.0551986694336,96.0551986694336,96.0551986694336,96.0551986694336,96.0551986694336,2311
2000-04-13,94.09490203857422,96.0551986694336,90.17420196533203,90.2251968383789,90.2251968383789,12108
2000-04-14,101.93599700927734,101.93599700927734,92.13459777832031,92.13459777832031,92.13459777832031,3584
2000-04-17,98.0155029296875,99.19170379638672,97.62339782714844,99.19170379638672,99.19170379638672,801
2000-04-18,97.90959930419922,97.90959930419922,90.17420196533203,96.0551986694336,96.0551986694336,3997
2000-04-19,98.0155029296875,101.93599700927734,92.13459777832031,93.8988037109375,93.8988037109375,4267
2000-04-20,127.09100341796875,127.09100341796875,127.09100341796875,127.09100341796875,127.09100341796875,0
2000-04-21,127.09100341796875,127.09100341796875,127.09100341796875,127.09100341796875,127.09100341796875,0
2000-04-24,127.09100341796875,127.09100341796875,127.09100341796875,127.09100341796875,127.09100341796875,0
2000-04-25,97.62339782714844,97.62339782714844,89.39009857177734,92.13459777832031,92.13459777832031,4180
2000-04-26,94.09490203857422,94.09490203857422,90.17420196533203,91.74250030517578,91.74250030517578,1931
2000-04-27,94.09490203857422,94.09490203857422,89.7822036743164,91.1073989868164,91.1073989868164,786
2000-04-28,94.09490203857422,97.62339782714844,94.09490203857422,94.09490203857422,94.09490203857422,2319
2000-05-01,94.09490203857422,94.09490203857422,90.56629943847656,90.56629943847656,90.56629943847656,1232
2000-05-02,98.0155029296875,98.0155029296875,94.09490203857422,94.2125015258789,94.2125015258789,9366
2000-05-03,92.13459777832031,96.0551986694336,88.21389770507812,91.35040283203125,91.35040283203125,10231
2000-05-04,90.17420196533203,94.09490203857422,88.21389770507812,88.21389770507812,88.21389770507812,1005
2000-05-05,94.09490203857422,94.09490203857422,90.17420196533203,92.13459777832031,92.13459777832031,2275
2000-05-08,96.0551986694336,96.0551986694336,90.56629943847656,90.56629943847656,90.56629943847656,2510
2000-05-09,122.58000183105469,122.58000183105469,122.58000183105469,122.58000183105469,122.58000183105469,0
2000-05-10,98.0155029296875,99.97579956054688,94.09490203857422,98.0155029296875,98.0155029296875,17581
2000-05-11,101.93599700927734,101.93599700927734,90.17420196533203,96.0551986694336,96.0551986694336,73567
2000-05-12,92.13459777832031,97.62339782714844,92.13459777832031,92.13459777832031,92.13459777832031,5175
2000-05-15,94.09490203857422,96.0551986694336,94.05560302734375,94.09490203857422,94.09490203857422,2507
2000-05-16,96.0551986694336,96.0551986694336,94.09490203857422,96.0551986694336,96.0551986694336,2058
2000-05-17,94.09490203857422,94.09490203857422,92.13459777832031,94.09490203857422,94.09490203857422,10595
2000-05-18,90.17420196533203,94.09490203857422,90.17420196533203,92.13459777832031,92.13459777832031,11781
2000-05-19,124.7030029296875,124.7030029296875,124.7030029296875,124.7030029296875,124.7030029296875,0
2000-05-22,90.17420196533203,94.09490203857422,90.17420196533203,90.17420196533203,90.17420196533203,6341
2000-05-23,94.09490203857422,94.09490203857422,93.62439727783203,93.62439727783203,93.62439727783203,650
2000-05-24,93.31069946289062,94.09490203857422,88.21389770507812,92.13459777832031,92.13459777832031,88764
2000-05-25,88.21389770507812,92.13459777832031,88.21389770507812,92.13459777832031,92.13459777832031,1066
2000-05-26,88.21389770507812,92.13459777832031,88.21389770507812,92.13459777832031,92.13459777832031,3800
2000-05-29,92.13459777832031,92.13459777832031,88.21389770507812,89.95079803466797,89.95079803466797,5752
2000-05-30,92.13459777832031,92.13459777832031,90.17420196533203,90.17420196533203,90.17420196533203,108682
2000-05-31,92.13459777832031,92.13459777832031,88.21389770507812,90.9583969116211,90.9583969116211,2199
2000-06-01,123.11100006103516,123.11100006103516,123.11100006103516,123.11100006103516,123.11100006103516,0
2000-06-02,123.11100006103516,123.11100006103516,116.74299621582031,116.74299621582031,116.74299621582031,0
2000-06-05,116.74299621582031,116.74299621582031,116.74299621582031,116.74299621582031,116.74299621582031,0
2000-06-06,90.17420196533203,90.17420196533203,88.21389770507812,88.21389770507812,88.21389770507812,11350
2000-06-07,86.25360107421875,90.17420196533203,86.25360107421875,86.25360107421875,86.25360107421875,3757
2000-06-08,88.21389770507812,88.21389770507812,86.25360107421875,88.21389770507812,88.21389770507812,6269
2000-06-09,88.21389770507812,88.21389770507812,84.29329681396484,86.25360107421875,86.25360107421875,134114
2000-06-12,116.74299621582031,116.74299621582031,116.74299621582031,116.74299621582031,116.74299621582031,0
2000-06-13,90.17420196533203,90.17420196533203,86.25360107421875,86.44969940185547,86.44969940185547,59970
2000-06-14,88.21389770507812,92.13459777832031,88.21389770507812,90.17420196533203,90.17420196533203,35405
2000-06-15,90.17420196533203,94.09490203857422,90.17420196533203,90.17420196533203,90.17420196533203,16020
2000-06-16,127.35600280761719,127.35600280761719,114.08999633789062,114.08999633789062,114.08999633789062,0
2000-06-19,114.08999633789062,114.08999633789062,114.08999633789062,114.08999633789062,114.08999633789062,0
2000-06-20,90.17420196533203,90.17420196533203,90.17420196533203,90.17420196533203,90.17420196533203,3612
2000-06-21,94.09490203857422,94.09490203857422,93.70279693603516,94.09490203857422,94.09490203857422,4487
2000-06-22,86.25360107421875,92.13459777832031,86.25360107421875,92.13459777832031,92.13459777832031,1046
2000-06-23,92.13459777832031,94.09490203857422,92.13459777832031,92.918701171875,92.918701171875,2933
2000-06-26,92.13459777832031,92.13459777832031,90.17420196533203,90.17420196533203,90.17420196533203,1140
2000-06-27,90.17420196533203,92.13459777832031,90.07620239257812,90.17420196533203,90.17420196533203,4203
2000-06-28,92.01689910888672,94.09490203857422,90.17420196533203,90.17420196533203,90.17420196533203,18655
2000-06-29,94.09490203857422,94.09490203857422,89.7822036743164,89.7822036743164,89.7822036743164,544021
2000-06-30,94.09490203857422,95.66310119628906,90.17420196533203,90.17420196533203,90.17420196533203,16957
2000-07-03,91.35040283203125,91.35040283203125,89.7822036743164,89.7822036743164,89.7822036743164,745
2000-07-04,89.7822036743164,94.09490203857422,89.39009857177734,89.39009857177734,89.39009857177734,5453
2000-07-05,90.17420196533203,92.52660369873047,86.64569854736328,86.64569854736328,86.64569854736328,6331
2000-07-06,86.64569854736328,94.09490203857422,86.64569854736328,91.01329803466797,91.01329803466797,2744
2000-07-07,123.18499755859375,123.18499755859375,123.18499755859375,123.18499755859375,123.18499755859375,0
2000-07-10,92.13459777832031,92.13459777832031,90.17420196533203,91.97769927978516,91.97769927978516,2461
2000-07-11,90.17420196533203,90.17420196533203,90.17420196533203,90.17420196533203,90.17420196533203,370
2000-07-12,90.9583969116211,92.13459777832031,88.21389770507812,88.21389770507812,88.21389770507812,8119
2000-07-13,90.9583969116211,92.13459777832031,88.21389770507812,88.21389770507812,88.21389770507812,12138
2000-07-14,92.13459777832031,92.13459777832031,88.21389770507812,91.35040283203125,91.35040283203125,12266
2000-07-17,92.13459777832031,92.13459777832031,90.17420196533203,92.13459777832031,92.13459777832031,34520
2000-07-18,92.13459777832031,94.09490203857422,90.17420196533203,94.09490203857422,94.09490203857422,5007
2000-07-19,94.09490203857422,94.09490203857422,94.09490203857422,94.09490203857422,94.09490203857422,6269
2000-07-20,94.09490203857422,94.09490203857422,92.13459777832031,94.09490203857422,94.09490203857422,71514
2000-07-21,94.09490203857422,94.91819763183594,92.13459777832031,92.918701171875,92.918701171875,27950
2000-07-24,125.76399993896484,125.76399993896484,125.76399993896484,125.76399993896484,125.76399993896484,0
2000-07-25,94.09490203857422,96.0551986694336,94.09490203857422,94.09490203857422,94.09490203857422,4538
2000-07-26,95.66310119628906,98.0155029296875,94.87899780273438,95.27100372314453,95.27100372314453,4022
2000-07-27,128.947998046875,128.947998046875,128.947998046875,128.947998046875,128.947998046875,0
2000-07-28,96.83930206298828,101.93599700927734,96.83930206298828,99.19170379638672,99.19170379638672,2548
2000-07-31,98.0155029296875,98.0155029296875,94.09490203857422,94.09490203857422,94.09490203857422,48385
2000-08-01,96.0551986694336,98.0155029296875,96.0551986694336,98.0155029296875,98.0155029296875,7246
2000-08-02,98.0155029296875,98.0155029296875,96.0551986694336,96.44719696044922,96.44719696044922,3112
2000-08-03,98.0155029296875,98.0155029296875,96.0551986694336,98.0155029296875,98.0155029296875,8246
2000-08-04,98.0155029296875,98.0155029296875,96.44719696044922,98.0155029296875,98.0155029296875,17604
2000-08-07,96.0551986694336,96.0551986694336,94.48690032958984,96.0551986694336,96.0551986694336,9514
2000-08-08,94.09490203857422,98.0155029296875,94.09490203857422,96.1061019897461,96.1061019897461,3341
2000-08-09,130.0780029296875,130.0780029296875,130.0780029296875,130.0780029296875,130.0780029296875,0
2000-08-10,94.09490203857422,94.09490203857422,90.17420196533203,92.13459777832031,92.13459777832031,1446
2000-08-11,95.66310119628906,96.0551986694336,91.35040283203125,96.0551986694336,96.0551986694336,5290
2000-08-14,96.0551986694336,96.0551986694336,92.13459777832031,94.09490203857422,94.09490203857422,2591
2000-08-15,94.09490203857422,96.0551986694336,92.13459777832031,96.0551986694336,96.0551986694336,3443
2000-08-16,96.0551986694336,103.89600372314453,96.0551986694336,103.89600372314453,103.89600372314453,9116
2000-08-17,99.97579956054688,107.81700134277344,90.17420196533203,96.44719696044922,96.44719696044922,12503
2000-08-18,92.13459777832031,106.29199981689453,86.25360107421875,88.60600280761719,88.60600280761719,27480
2000-08-21,94.09490203857422,94.09490203857422,90.17420196533203,90.56629943847656,90.56629943847656,10679
2000-08-22,90.17420196533203,90.17420196533203,89.95079803466797,89.95079803466797,89.95079803466797,74613
2000-08-23,92.13459777832031,96.0551986694336,92.13459777832031,92.13459777832031,92.13459777832031,10605
2000-08-24,96.0551986694336,97.62339782714844,93.31069946289062,93.31069946289062,93.31069946289062,2760
2000-08-25,94.09490203857422,99.97579956054688,93.31069946289062,99.97579956054688,99.97579956054688,12189
2000-08-28,96.0551986694336,96.0551986694336,92.13459777832031,92.21299743652344,92.21299743652344,5043
2000-08-29,94.09490203857422,96.0551986694336,92.13459777832031,94.09880065917969,94.09880065917969,2020
2000-08-30,96.0551986694336,97.23139953613281,94.09490203857422,97.23139953613281,97.23139953613281,5117
2000-08-31,98.0155029296875,98.0155029296875,96.0551986694336,96.0551986694336,96.0551986694336,3803
2000-09-01,94.09490203857422,96.0551986694336,94.09490203857422,96.0551986694336,96.0551986694336,2956
2000-09-04,94.09490203857422,107.81700134277344,94.09490203857422,96.44719696044922,96.44719696044922,15513
2000-09-05,97.62339782714844,98.0155029296875,96.0551986694336,98.0155029296875,98.0155029296875,3989
2000-09-06,96.44719696044922,103.89600372314453,96.44719696044922,99.97579956054688,99.97579956054688,11450
2000-09-07,98.0155029296875,98.0155029296875,94.87899780273438,97.23139953613281,97.23139953613281,3079
2000-09-08,99.97579956054688,101.93599700927734,96.0551986694336,98.0155029296875,98.0155029296875,5953
2000-09-11,98.40750122070312,99.97579956054688,98.40750122070312,98.40750122070312,98.40750122070312,3244
